Choosen;title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
;Modeling enterprise capabilities with i*: reasoning on alternatives;MH Danesh, E Yu - International Conference on Advanced Information …, 2014 - Springer;2014;https://link.springer.com/chapter/10.1007/978-3-319-07869-4_10;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;29;No DOI available;;;;;;;;
;A Modular Architecture for the Design of Condition Monitoring Processes;H Fleischmann, J Kohl, J Franke - Procedia CIRP, 2016 - Elsevier;2016;https://www.sciencedirect.com/science/article/pii/S2212827116312252;https://www.sciencedirect.com/science/article/pii/S2212827116312252/pdf?md5=24ef189a6837f80424190b9e4c1ebc1f&pid=1-s2.0-S2212827116312252-main.pdf&_valck=1;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;8;No DOI available;;;;;;;;
;Active software;R Laddaga - International Workshop on Self-Adaptive Software, 2000 - Springer;2000;https://link.springer.com/chapter/10.1007/3-540-44584-6_2;http://people.csail.mit.edu/rladdaga/publications/aswpol.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;114;No DOI available;;;;;;;;
;Dynamism and data management in distributed  collaborative working environments;A Kipp, L Schubert, M Assel… - From CSCW to …, 2008 - dspace.wineme.fb5.uni-siegen.de;2008;https://dspace.wineme.fb5.uni-siegen.de/handle/20.500.12015/2810;https://dspace.wineme.fb5.uni-siegen.de/bitstream/20.500.12015/2810/1/00460.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
;Policy-based design of human-machine collaboration in manned space missions;J Van Diggelen, JM Bradshaw, T Grant… - 2009 Third IEEE …, 2009 - ieeexplore.ieee.org;2009;https://ieeexplore.ieee.org/abstract/document/5226809/;https://ieeexplore.ieee.org/iel5/5226791/5226792/05226809.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;18;No DOI available;;;;;;;;
;An architecture for requirements-driven self-reconfiguration;F Dalpiaz, P Giorgini, J Mylopoulos - International Conference on …, 2009 - Springer;2009;https://link.springer.com/chapter/10.1007/978-3-642-02144-2_22;https://link.springer.com/content/pdf/10.1007/978-3-642-02144-2_22.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;80;No DOI available;;;;;;;;
;Online social networks and bottom-up politics;S González-Bailón - 2013 - papers.ssrn.com;2013;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2246663;https://repository.upenn.edu/cgi/viewcontent.cgi?article=1513&context=asc_papers;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;21;No DOI available;;;;;;;;
;Decentralized access control framework;AD Chowdhury, N Chaturvedi… - US Patent …, 2012 - Google Patents;2012;https://patents.google.com/patent/US8166532B2/en;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;44;No DOI available;;;;;;;;
;Open Workflows: Context-Dependent Construction and Execution in Mobile Wireless Settings;L Thomas, J Wilson, GC Roman, C Gill - 2009 - openscholarship.wustl.edu;2009;http://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=1026&context=cse_research;http://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=1026&context=cse_research;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;Component based trust management in the context of a virtual organization;Y Zuo, B Panda - Proceedings of the 2005 ACM symposium on Applied …, 2005 - dl.acm.org;2005;https://dl.acm.org/citation.cfm?id=1067035;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;18;No DOI available;;;;;;;;
;Quality Assurance of Distributed Software Components;R Veryard - users.globalnet.co.uk;No year available;http://www.users.globalnet.co.uk/~rxv/CBDmain/compqual.htm;http://www.users.globalnet.co.uk/~rxv/CBDmain/compqual.htm;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;Fit between organization design and organizational routines;CE Helfat, S Karim - 2014 - papers.ssrn.com;2014;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2489886;https://www.jorgdesign.net/article/download/16738/14563;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
;Dynamic capabilities in fostering strategic renewal in a non-profit organization;P Maijanen-Kyläheiko, A Jantunen… - ISPIM Conference …, 2013 - search.proquest.com;2013;http://search.proquest.com/openview/66c2dca56f8181def221e4ebc858466d/1?pq-origsite=gscholar&cbl=1796422;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;Brain meets brawn: Why grid and agents need each other;I Foster, NR Jennings, C Kesselman - Proceedings of the Third …, 2004 - dl.acm.org;2004;https://dl.acm.org/citation.cfm?id=1018787;https://eprints.soton.ac.uk/259554/1/aamas04foster.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;566;No DOI available;;;;;;;;
;Developing design propositions through research synthesis;D Denyer, D Tranfield, JE Van Aken - Organization studies, 2008 - journals.sagepub.com;2008;https://journals.sagepub.com/doi/abs/10.1177/0170840607088020;https://journals.sagepub.com/doi/pdf/10.1177/0170840607088020;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;564;No DOI available;;;;;;;;
;Ontology for cyber-physical-social systems self-organisation;A Smirnov, T Levashova, N Shilov… - Proceedings of 16th …, 2014 - ieeexplore.ieee.org;2014;https://ieeexplore.ieee.org/abstract/document/7000933/;https://ieeexplore.ieee.org/iel7/6992837/7000915/07000933.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
;Deploying the UNICOS Industrial Controls framework in multiple projects and architectures;F Bernard, E Blanco, A Egorov, P Gayet, H Milcent… - 2005 - accelconf.web.cern.ch;2005;http://accelconf.web.cern.ch/accelconf/ica05/proceedings/pdf/O3_008.pdf;http://accelconf.web.cern.ch/accelconf/ica05/proceedings/pdf/O3_008.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
;The venn of identity: Options and issues in federated identity management;E Maler, D Reed - IEEE Security & Privacy, 2008 - ieeexplore.ieee.org;2008;https://ieeexplore.ieee.org/abstract/document/4489845/;http://innovbfa.viabloga.com/files/IEEESecPriv___Venn_of_Identity___2008.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;237;No DOI available;;;;;;;;
;Socially relevant ethnic groups  ethnic structure  and AMAR;JK Birnir, J Wilkenfeld, JD Fearon… - Journal of Peace …, 2015 - journals.sagepub.com;2015;https://journals.sagepub.com/doi/abs/10.1177/0022343314536915;https://journals.sagepub.com/doi/full/10.1177/0022343314536915;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;42;No DOI available;;;;;;;;
;Human-Computer Interaction Issues for the Configuration of Component-based Software Systems;J Grundy, J Hosking - Proceedings of OZCHI - Citeseer;No year available;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.34.8911&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.34.8911&rep=rep1&type=pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
;Ontology for resource self-organisation in cyber-physical-social systems;N Teslya, A Smirnov, T Levashova, N Shilov - International Conference on …, 2014 - Springer;2014;https://link.springer.com/chapter/10.1007/978-3-319-11716-4_16;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
;Managerial influence in the implementation of new technology;D Leonard-Barton, I Deschamps - Management science, 1988 - pubsonline.informs.org;1988;https://pubsonline.informs.org/doi/abs/10.1287/mnsc.34.10.1252;https://www.jstor.org/stable/pdf/2632162.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1002;No DOI available;;;;;;;;
;The paradoxes of knowledge management: an eastern philosophical perspective;B Chae, JM Bloodgood - Information and Organization, 2006 - Elsevier;2006;https://www.sciencedirect.com/science/article/pii/S1471772705000369;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;66;No DOI available;;;;;;;;
;Web-service based architecture to support SCM context-awareness and interoperability;C Danila, G Stegaru, AM Stanescu… - Journal of Intelligent …, 2016 - Springer;2016;https://link.springer.com/article/10.1007/s10845-014-0898-3;https://link.springer.com/article/10.1007/s10845-014-0898-3;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
;Multi-aspect study of mass customization in the context of cyber-physical consumer durables;S Pourtalebi, I Horváth, E Opiyo - ASME 2013 International Design …, 2013 - academia.edu;2013;http://www.academia.edu/download/44109752/Multi-Aspect_Study_of_Mass_Customization20160325-3800-4mop0p.pdf;http://www.academia.edu/download/44109752/Multi-Aspect_Study_of_Mass_Customization20160325-3800-4mop0p.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;5;No DOI available;;;;;;;;
;CERIAS Tech Report 2004-04 X-GTRBAC ADMIN: A DECENTRALIZED ADMINISTRATION MODEL FOR ENTERPRISE WIDE ACCESS CONTROL;R Bhatti, JBD Joshi, E Bertino, A Ghafoor - cerias.purdue.edu;No year available;https://www.cerias.purdue.edu/tools_and_resources/bibtex_archive/archive/2004-04.pdf;https://www.cerias.purdue.edu/tools_and_resources/bibtex_archive/archive/2004-04.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;Collaboration moves productivity to the next level;G Schuh, T Potente, R Varandani, C Hausberg… - Procedia Cirp, 2014 - Elsevier;2014;https://www.sciencedirect.com/science/article/pii/S2212827114003709;https://www.sciencedirect.com/science/article/pii/S2212827114003709/pdf?md5=d3611a6f265e96cb38b3d6ceb67d2e90&isDTMRedir=Y&pid=1-s2.0-S2212827114003709-main.pdf&_valck=1;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;75;No DOI available;;;;;;;;
;A uniform resource name (URN) for emergency and other well-known services;H Schulzrinne - 2008 - rfc-editor.org;2008;http://www.rfc-editor.org/info/rfc5031;http://www.rfc-editor.org/rfc/pdfrfc/rfc5031.txt.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;101;No DOI available;;;;;;;;
;Experience of context-aware services in public spaces;I Satoh - Proceedings of the 5th international conference on …, 2008 - dl.acm.org;2008;https://dl.acm.org/citation.cfm?id=1387285;https://www.researchgate.net/profile/Ichiro_Satoh/publication/234785044_Experience_of_context-aware_services_in_public_spaces/links/559fe7c608aef92d04ce238c/Experience-of-context-aware-services-in-public-spaces.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
;Structured decomposition of adaptive applications;JM Paluska, H Pham, U Saif, G Chau, C Terman… - Pervasive and Mobile …, 2008 - Elsevier;2008;https://www.sciencedirect.com/science/article/pii/S1574119208000357;https://dspace.mit.edu/bitstream/handle/1721.1/71275/795194456-MIT.pdf?sequence=2;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;59;No DOI available;;;;;;;;
;Towards Distribution Options in the End-User Development of Multi-device Mashups;O Mroß, K Meißner - International Conference on Web Engineering, 2018 - Springer;2018;https://link.springer.com/chapter/10.1007/978-3-030-03056-8_4;http://sisinflab.poliba.it/EnWoT/2018/camera_ready/EnWoT_2018_paper_1.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;REVIEW ON COMPONENT MODELING APPROACHES FOR CONTEXT-AWARE APPLICATIONS AND INPUT DEVICES USED BY MOBILE DEVICES.;D Lingrand, M Riveill - 2006 - i3s.unice.fr;2006;http://www.i3s.unice.fr/~mh/RR/2006/RR-06.12-D.LINGRAND.pdf;http://www.i3s.unice.fr/~mh/RR/2006/RR-06.12-D.LINGRAND.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;How do core competencies discriminate? Identification of influencing similarities and differences;U Ljungquist - Knowledge and process management, 2007 - Wiley Online Library;2007;https://onlinelibrary.wiley.com/doi/abs/10.1002/kpm.286;https://onlinelibrary.wiley.com/doi/pdf/10.1002/kpm.286;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;28;No DOI available;;;;;;;;
;On self-adaptive process-based dependable web service composition;S Ramakrishnan - 2009 Computation World: Future Computing …, 2009 - ieeexplore.ieee.org;2009;https://ieeexplore.ieee.org/abstract/document/5359577/;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
;A CONCEPTUAL FRAMEWORK FOR ADAPTABILITY IN DIGITAL ECOSYSTEMS;A Averian - … : SGEM: Surveying Geology & mining Ecology …, 2018 - search.proquest.com;2018;http://search.proquest.com/openview/f84fc46f2b61f0050497aae713f1731d/1?pq-origsite=gscholar&cbl=1536338;No PDF available;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
;Optimizing Metanational Innovation Processes;Y Doz - ORGANIZATIONAL SCIENCE-TOKYO-, 2006 - rieti.go.jp;2006;https://www.rieti.go.jp/en/events/06012601/pdf/0-01_doz_paper_e.pdf;https://www.rieti.go.jp/en/events/06012601/pdf/0-01_doz_paper_e.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;8;No DOI available;;;;;;;;
;Market-based model predictive control for large-scale information networks: completion time and value of solution;S Lee, S Kumara, N Gautam - IEEE Transactions on …, 2008 - ieeexplore.ieee.org;2008;https://ieeexplore.ieee.org/abstract/document/4632150/;https://ieeexplore.ieee.org/iel5/8856/4629464/04632150.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;10;No DOI available;;;;;;;;
;What needs to emerge to make you conscious?;C van Leeuwen - Journal of Consciousness Studies, 2007 - ingentaconnect.com;2007;https://www.ingentaconnect.com/content/imp/jcs/2007/00000014/f0020001/art00008;https://www.researchgate.net/profile/Cees_Leeuwen/publication/233623015_What_Needs_to_Emerge_to_Make_You_Conscious/links/02e7e52b762d973fe8000000/What-Needs-to-Emerge-to-Make-You-Conscious.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;44;No DOI available;;;;;;;;
;A survey on trust management for mobile ad hoc networks;KS Ramana, AA Chari… - International Journal of …, 2010 - pdfs.semanticscholar.org;2010;https://pdfs.semanticscholar.org/65a9/da0299b968d7e481abccd55eb04bd5812f4f.pdf;https://pdfs.semanticscholar.org/65a9/da0299b968d7e481abccd55eb04bd5812f4f.pdf;context-dependent+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;31;No DOI available;;;;;;;;
